,date,open,low,high,close,volume
0,2024-06-05 23:45:00,3868.5,3861.05,3868.7,3862.19,1456790.7696140122
1,2024-06-05 23:30:00,3869.14,3864.11,3871.26,3868.51,1406863.6653069993
2,2024-06-05 23:15:00,3870.34,3868.91,3874.9,3869.14,2136276.350389825
3,2024-06-05 23:00:00,3869.07,3867.85,3871.73,3870.36,1907044.4536896367
4,2024-06-05 22:45:00,3869.83,3868.38,3873.69,3869.08,1481128.37016595
5,2024-06-05 22:30:00,3872.29,3869.6,3879.15,3869.63,2445792.794821086
6,2024-06-05 22:15:00,3866.82,3863.54,3872.97,3872.29,2054968.488614
7,2024-06-05 22:00:00,3861.38,3860.06,3868.55,3866.82,1672109.1359607216
8,2024-06-05 21:45:00,3866.31,3860.0,3867.69,3861.36,1711052.4959892856
9,2024-06-05 21:30:00,3866.06,3861.78,3870.48,3866.32,2823876.410747058
10,2024-06-05 21:15:00,3857.23,3855.27,3868.57,3866.07,2362650.149268157
11,2024-06-05 21:00:00,3859.91,3853.51,3862.67,3856.95,2372888.7289648643
12,2024-06-05 20:45:00,3860.62,3857.61,3862.58,3859.92,1527430.0486573728
13,2024-06-05 20:30:00,3864.55,3857.31,3866.26,3860.62,1264508.874817351
14,2024-06-05 20:15:00,3865.28,3859.19,3865.81,3864.56,2008595.2840305306
15,2024-06-05 20:00:00,3866.36,3860.43,3868.26,3865.29,1451322.1285788168
16,2024-06-05 19:45:00,3865.17,3861.69,3870.56,3866.57,1780537.9507107437
17,2024-06-05 19:30:00,3854.44,3852.9,3869.7,3865.28,2265196.45256282
18,2024-06-05 19:15:00,3860.41,3848.84,3862.59,3854.45,2500377.2055438124
19,2024-06-05 19:00:00,3851.2,3850.04,3860.65,3860.42,2474786.286205806
20,2024-06-05 18:45:00,3849.91,3847.0,3854.41,3851.28,1288559.757293046
21,2024-06-05 18:30:00,3845.68,3842.46,3852.35,3849.91,2217453.333330388
22,2024-06-05 18:15:00,3849.34,3842.74,3850.05,3845.67,1737135.091904148
23,2024-06-05 18:00:00,3848.1,3845.71,3851.76,3849.34,1760769.6712580216
24,2024-06-05 17:45:00,3856.65,3845.35,3856.9,3848.18,3344463.586208425
25,2024-06-05 17:30:00,3850.52,3850.0,3857.14,3856.65,1392778.8837357701
26,2024-06-05 17:15:00,3859.04,3850.42,3859.04,3850.51,2461183.488240787
27,2024-06-05 17:00:00,3864.32,3854.9,3865.29,3859.03,3016592.180027352
28,2024-06-05 16:45:00,3865.52,3864.0,3870.44,3864.32,2165444.202909778
29,2024-06-05 16:30:00,3864.82,3863.75,3869.99,3865.52,1842452.3346354447
30,2024-06-05 16:15:00,3873.89,3863.0,3876.97,3864.88,3582373.039497184
31,2024-06-05 16:00:00,3877.1,3874.0,3888.9,3874.04,8838253.795068938
32,2024-06-05 15:45:00,3857.49,3855.45,3878.77,3877.13,9077308.33824909
33,2024-06-05 15:30:00,3843.24,3840.73,3857.97,3857.47,2646281.37231723
34,2024-06-05 15:15:00,3840.39,3836.51,3846.8,3843.24,2853199.020507137
35,2024-06-05 15:00:00,3844.98,3833.47,3852.16,3840.45,3543035.742223827
36,2024-06-05 14:45:00,3860.62,3838.6,3860.8,3845.25,5350938.095408253
37,2024-06-05 14:30:00,3855.72,3854.42,3867.29,3860.61,4764946.983061989
38,2024-06-05 14:15:00,3854.36,3852.94,3867.02,3855.74,8485680.033451451
39,2024-06-05 14:00:00,3840.72,3837.38,3869.67,3854.39,12767326.038778467
40,2024-06-05 13:45:00,3823.59,3822.63,3848.5,3840.73,12132301.59872787
41,2024-06-05 13:30:00,3818.19,3816.69,3829.37,3823.92,6246097.937519795
42,2024-06-05 13:15:00,3819.37,3811.79,3821.71,3818.1,1778348.1906452575
43,2024-06-05 13:00:00,3802.51,3798.97,3819.97,3819.37,3601487.326614136
44,2024-06-05 12:45:00,3805.63,3796.43,3808.15,3801.88,4373050.3642573245
45,2024-06-05 12:30:00,3813.71,3803.3,3815.14,3806.29,4067616.7334084213
46,2024-06-05 12:15:00,3817.14,3812.4,3822.42,3813.56,2107114.8248705906
47,2024-06-05 12:00:00,3813.42,3807.7,3821.69,3817.17,3750608.4044428812
48,2024-06-05 11:45:00,3814.68,3808.65,3817.37,3813.7,2921551.462452647
49,2024-06-05 11:30:00,3816.37,3811.25,3820.84,3814.42,7239959.315289911
50,2024-06-05 11:15:00,3800.53,3797.28,3817.55,3816.29,3788101.083273248
51,2024-06-05 11:00:00,3794.56,3791.63,3800.84,3800.53,2160667.73866413
52,2024-06-05 10:45:00,3799.54,3792.8,3802.66,3794.56,2935571.8626771956
53,2024-06-05 10:30:00,3796.19,3793.38,3803.22,3799.93,3482000.884348411
54,2024-06-05 10:15:00,3786.84,3780.79,3799.2,3795.56,3201557.575581749
55,2024-06-05 10:00:00,3799.78,3784.09,3801.23,3786.84,8418311.758047359
56,2024-06-05 09:45:00,3804.3,3791.93,3805.0,3799.47,4086927.026124003
57,2024-06-05 09:30:00,3811.99,3796.54,3813.71,3804.65,2834625.2535272236
58,2024-06-05 09:15:00,3812.82,3809.51,3817.31,3811.98,2048248.0047144818
59,2024-06-05 09:00:00,3819.67,3812.04,3821.82,3812.76,2031928.2482316126
60,2024-06-05 08:45:00,3819.46,3816.27,3824.54,3820.16,3499607.981073304
61,2024-06-05 08:30:00,3806.77,3802.03,3820.0,3819.46,2534389.668137588
62,2024-06-05 08:15:00,3812.17,3801.41,3817.7,3806.78,3612105.8728402345
63,2024-06-05 08:00:00,3802.55,3801.37,3813.72,3811.97,2151607.823837061
64,2024-06-05 07:45:00,3804.93,3800.92,3806.37,3803.66,1858585.925395171
65,2024-06-05 07:30:00,3802.67,3799.09,3807.34,3805.06,1618253.6668627237
66,2024-06-05 07:15:00,3800.86,3796.99,3802.84,3802.67,1475631.0957199582
67,2024-06-05 07:00:00,3797.22,3788.0,3800.9,3800.72,1838426.0734139543
68,2024-06-05 06:45:00,3796.59,3794.02,3801.58,3794.39,1048062.2746457228
69,2024-06-05 06:30:00,3792.25,3787.0,3797.62,3796.58,2176207.7518511075
70,2024-06-05 06:15:00,3796.12,3790.5,3797.5,3790.5,1600868.251540354
71,2024-06-05 06:00:00,3797.4,3790.94,3799.08,3796.13,629350.1567423227
72,2024-06-05 05:45:00,3791.95,3790.24,3799.08,3797.4,2085203.0811657712
73,2024-06-05 05:30:00,3801.03,3789.91,3802.89,3792.0,1241207.4898154892
74,2024-06-05 05:15:00,3803.21,3801.0,3806.2,3801.41,881092.097761007
75,2024-06-05 05:00:00,3802.74,3801.05,3807.6,3802.23,651473.2558078157
76,2024-06-05 04:45:00,3806.63,3801.54,3811.6,3802.96,2139508.833708129
77,2024-06-05 04:30:00,3804.25,3801.47,3808.4,3806.54,1803841.8064471837
78,2024-06-05 04:15:00,3802.25,3799.53,3806.2,3804.24,1262886.4530987425
79,2024-06-05 04:00:00,3809.0,3799.32,3811.6,3801.93,1774087.2749288895
80,2024-06-05 03:45:00,3817.46,3804.11,3817.75,3809.08,3889612.4308460806
81,2024-06-05 03:30:00,3816.13,3813.26,3818.76,3817.1,1592067.4519427787
82,2024-06-05 03:15:00,3807.63,3806.95,3820.64,3816.09,2048809.0847457144
83,2024-06-05 03:00:00,3812.47,3807.16,3817.1,3807.7,2378052.2052614526
84,2024-06-05 02:45:00,3807.42,3800.88,3814.78,3814.59,1632474.659588237
85,2024-06-05 02:30:00,3799.5,3797.29,3807.96,3807.24,1079031.1864705253
86,2024-06-05 02:15:00,3790.6,3789.18,3799.96,3799.49,3202184.502278264
87,2024-06-05 02:00:00,3790.01,3783.76,3794.15,3790.61,2349620.7016957696
88,2024-06-05 01:45:00,3779.57,3779.36,3791.7,3788.61,3322240.1771518276
89,2024-06-05 01:30:00,3788.46,3777.25,3791.1,3779.6,5810866.114816692
90,2024-06-05 01:15:00,3787.23,3786.69,3794.6,3788.46,3729362.93930794
91,2024-06-05 01:00:00,3809.86,3786.49,3811.1,3787.18,10060306.09146883
92,2024-06-05 00:45:00,3807.24,3803.83,3812.5,3809.73,1515865.1538258318
93,2024-06-05 00:30:00,3807.21,3804.56,3814.0,3808.51,4273249.121380599
94,2024-06-05 00:15:00,3809.02,3806.05,3811.33,3807.22,1564343.5891594205
95,2024-06-05 00:00:00,3807.59,3802.78,3812.1,3808.91,2272751.6641882374
96,2024-06-04 23:45:00,3807.37,3805.95,3812.1,3810.14,1493184.3511760542
97,2024-06-04 23:30:00,3806.86,3806.29,3810.4,3807.25,1062307.5873222107
98,2024-06-04 23:15:00,3805.88,3802.25,3809.58,3806.86,1750707.74391473
99,2024-06-04 23:00:00,3804.36,3801.42,3811.27,3805.86,2540278.229292598
100,2024-06-04 22:45:00,3807.82,3802.97,3808.43,3804.07,2903038.581928771
101,2024-06-04 22:30:00,3809.52,3805.83,3817.34,3808.4,2843971.1354329665
102,2024-06-04 22:15:00,3804.88,3804.88,3814.6,3809.52,2385958.0532004377
103,2024-06-04 22:00:00,3822.8,3800.0,3824.09,3804.88,3649541.141921422
104,2024-06-04 21:45:00,3831.78,3821.57,3834.0,3822.79,3384486.968772627
105,2024-06-04 21:30:00,3832.97,3827.97,3840.2,3831.78,4264005.103773399
106,2024-06-04 21:15:00,3814.05,3814.05,3835.0,3832.97,3393040.4196287054
107,2024-06-04 21:00:00,3820.15,3814.0,3824.0,3814.67,4067344.3400523104
108,2024-06-04 20:45:00,3819.04,3815.83,3830.0,3820.04,4923189.94025397
109,2024-06-04 20:30:00,3817.81,3813.44,3825.6,3819.03,4218256.47390928
110,2024-06-04 20:15:00,3809.97,3808.67,3819.98,3817.82,2299526.679746313
111,2024-06-04 20:00:00,3813.02,3809.69,3814.84,3809.99,2772476.6190531533
112,2024-06-04 19:45:00,3813.51,3809.74,3815.25,3810.29,2770224.3240376012
113,2024-06-04 19:30:00,3808.7,3808.21,3813.89,3813.51,1480579.3567552043
114,2024-06-04 19:15:00,3815.14,3808.38,3815.15,3808.7,1511793.3404970048
115,2024-06-04 19:00:00,3814.79,3812.42,3817.1,3815.17,2158945.745522187
116,2024-06-04 18:45:00,3815.39,3813.59,3820.8,3815.11,1846840.3002047646
117,2024-06-04 18:30:00,3819.28,3814.45,3820.56,3815.39,1121232.6850407359
118,2024-06-04 18:15:00,3814.43,3811.39,3823.3,3819.62,2018962.7440527615
119,2024-06-04 18:00:00,3812.21,3808.5,3815.35,3814.41,2817902.302129659
120,2024-06-04 17:45:00,3815.0,3811.7,3817.1,3812.21,2573248.037558145
121,2024-06-04 17:30:00,3810.66,3807.99,3823.2,3815.01,2805257.282108205
122,2024-06-04 17:15:00,3806.52,3803.85,3811.67,3810.67,1553330.8818415648
123,2024-06-04 17:00:00,3806.43,3802.66,3809.5,3806.65,1636237.332237883
124,2024-06-04 16:45:00,3805.69,3802.38,3812.95,3806.39,2416711.5952843567
125,2024-06-04 16:30:00,3797.83,3796.2,3807.2,3805.69,2492516.4133566553
126,2024-06-04 16:15:00,3798.28,3793.07,3801.3,3797.66,1768541.3296077866
127,2024-06-04 16:00:00,3800.57,3793.26,3802.4,3798.28,1748059.6524146446
128,2024-06-04 15:45:00,3789.68,3786.4,3804.56,3800.34,3397063.9241885077
129,2024-06-04 15:30:00,3799.75,3776.65,3802.45,3789.5,8129324.403968974
130,2024-06-04 15:15:00,3802.38,3798.72,3805.2,3799.76,1998864.324927173
131,2024-06-04 15:00:00,3813.1,3802.15,3813.1,3802.57,3974660.7292617676
132,2024-06-04 14:45:00,3814.82,3811.78,3817.79,3812.08,3745645.518482266
133,2024-06-04 14:30:00,3824.5,3814.7,3826.84,3814.84,3011022.4935072414
134,2024-06-04 14:15:00,3816.73,3814.32,3827.0,3824.49,5701130.196177473
135,2024-06-04 14:00:00,3814.01,3812.4,3819.0,3816.74,3434349.5420670435
136,2024-06-04 13:45:00,3808.44,3806.42,3822.01,3813.27,4326560.323679878
137,2024-06-04 13:30:00,3811.36,3803.89,3813.96,3808.5,6570539.09301462
138,2024-06-04 13:15:00,3827.36,3810.97,3832.56,3811.53,7731209.383130848
139,2024-06-04 13:00:00,3815.63,3810.91,3829.0,3825.0,6852864.311484724
140,2024-06-04 12:45:00,3822.07,3810.32,3823.88,3818.99,5673549.847924014
141,2024-06-04 12:30:00,3816.59,3809.25,3825.43,3822.07,7039952.611034518
142,2024-06-04 12:15:00,3806.57,3804.64,3827.33,3816.81,15388517.704305803
143,2024-06-04 12:00:00,3809.62,3802.75,3816.9,3806.56,5177806.701743169
144,2024-06-04 11:45:00,3801.37,3798.23,3819.4,3810.26,5323525.9368230235
145,2024-06-04 11:30:00,3796.78,3794.05,3807.3,3801.47,4419849.197054021
146,2024-06-04 11:15:00,3792.34,3786.48,3809.0,3796.69,8139597.641619843
147,2024-06-04 11:00:00,3776.3,3770.45,3799.0,3792.77,4944102.7317533055
148,2024-06-04 10:45:00,3775.53,3767.49,3781.3,3777.25,3341388.28734991
