date,open,low,high,close,volume
2024-08-08 07:30:00,146.052,145.975,146.249,146.187,10773
2024-08-08 07:15:00,146.121,145.993,146.156,146.052,8246
2024-08-08 07:00:00,146.105,145.937,146.135,146.121,9326
2024-08-08 06:45:00,146.221,146.028,146.3,146.105,8790
2024-08-08 06:30:00,146.209,146.176,146.278,146.221,8136
2024-08-08 06:15:00,146.222,146.125,146.259,146.209,8723
2024-08-08 06:00:00,146.126,146.011,146.229,146.222,8675
2024-08-08 05:45:00,146.138,146.015,146.206,146.126,8539
2024-08-08 05:30:00,146.3,146.129,146.489,146.138,9866
2024-08-08 05:15:00,146.216,146.149,146.3,146.3,8741
2024-08-08 05:00:00,146.192,146.085,146.24,146.216,8785
2024-08-08 04:45:00,146.094,146.068,146.272,146.192,8835
2024-08-08 04:30:00,145.818,145.774,146.163,146.094,11838
2024-08-08 04:15:00,145.925,145.809,145.973,145.818,9720
2024-08-08 04:00:00,145.869,145.75,145.929,145.925,10212
2024-08-08 03:45:00,145.65,145.622,145.895,145.869,11491
2024-08-08 03:30:00,145.886,145.622,145.911,145.65,16687
2024-08-08 03:15:00,146.001,145.879,146.09,145.886,12538
2024-08-08 03:00:00,146.195,145.81,146.223,146.001,15945
2024-08-08 02:45:00,146.094,146.066,146.27,146.195,14525
2024-08-08 02:30:00,146.314,146.053,146.338,146.094,13309
2024-08-08 02:15:00,146.075,146.073,146.349,146.314,16639
2024-08-08 02:00:00,145.963,145.872,146.237,146.075,18878
2024-08-08 01:45:00,146.029,145.937,146.133,145.963,17461
2024-08-08 01:30:00,146.185,145.992,146.403,146.029,12836
2024-08-08 01:15:00,146.216,146.116,146.322,146.185,14327
2024-08-08 01:00:00,146.136,146.036,146.287,146.216,11144
2024-08-08 00:45:00,146.036,145.904,146.143,146.136,8281
2024-08-08 00:30:00,146.246,145.952,146.266,146.036,13771
2024-08-08 00:15:00,146.135,146.085,146.382,146.246,9567
2024-08-08 00:00:00,146.384,146.037,146.392,146.135,12620
2024-08-07 23:45:00,146.576,146.304,146.72,146.384,10118
2024-08-07 23:30:00,146.52,146.453,146.605,146.576,8476
2024-08-07 23:15:00,146.435,146.37,146.632,146.52,7868
2024-08-07 23:00:00,146.592,146.341,146.616,146.435,7743
2024-08-07 22:45:00,146.454,146.454,146.673,146.592,6694
2024-08-07 22:30:00,146.646,146.419,146.71,146.454,10657
2024-08-07 22:15:00,146.629,146.592,146.871,146.646,12410
2024-08-07 22:00:00,146.373,146.341,146.656,146.629,13017
2024-08-07 21:45:00,146.367,146.182,146.389,146.373,11770
2024-08-07 21:30:00,146.362,146.252,146.593,146.367,15742
2024-08-07 21:15:00,146.189,146.147,146.597,146.362,16903
2024-08-07 21:00:00,146.005,145.949,146.31,146.189,16911
2024-08-07 20:45:00,145.753,145.422,146.162,146.005,24275
2024-08-07 20:30:00,145.822,145.614,145.993,145.753,16834
2024-08-07 20:15:00,146.018,145.794,146.233,145.822,17366
2024-08-07 20:00:00,146.282,145.947,146.539,146.018,21720
2024-08-07 19:45:00,145.813,145.7,146.33,146.282,15375
2024-08-07 19:30:00,146.041,145.56,146.091,145.813,15872
2024-08-07 19:15:00,146.292,146.0,146.331,146.041,7348
2024-08-07 19:00:00,146.522,146.278,146.532,146.292,4364
2024-08-07 18:45:00,146.538,146.496,146.582,146.522,1450
2024-08-07 18:30:00,146.499,146.424,146.582,146.538,2054
2024-08-07 18:15:00,146.42,146.404,146.583,146.499,4749
2024-08-07 18:00:00,146.695,146.348,146.781,146.42,3497
2024-08-07 17:45:00,146.694,146.677,146.732,146.695,374
2024-08-07 17:30:00,146.659,146.643,146.707,146.694,910
2024-08-07 17:15:00,146.636,146.629,146.674,146.659,198
2024-08-07 17:00:00,146.666,146.621,146.733,146.636,184
2024-08-07 16:45:00,146.824,146.659,146.824,146.666,2880
2024-08-07 16:30:00,146.797,146.738,146.846,146.824,2920
2024-08-07 16:15:00,146.85,146.788,146.887,146.797,3139
2024-08-07 16:00:00,146.851,146.822,146.911,146.85,3127
2024-08-07 15:45:00,146.878,146.811,146.966,146.851,9023
2024-08-07 15:30:00,146.876,146.787,146.948,146.878,7788
2024-08-07 15:15:00,146.912,146.822,146.975,146.876,8278
2024-08-07 15:00:00,146.844,146.833,147.192,146.912,11154
2024-08-07 14:45:00,146.971,146.836,147.013,146.844,11802
2024-08-07 14:30:00,146.963,146.928,147.042,146.971,10249
2024-08-07 14:15:00,146.775,146.679,146.963,146.963,12192
2024-08-07 14:00:00,147.031,146.764,147.033,146.775,9869
2024-08-07 13:45:00,147.235,146.963,147.258,147.031,9186
2024-08-07 13:30:00,147.19,147.179,147.357,147.235,7204
2024-08-07 13:15:00,147.096,147.004,147.314,147.19,9754
2024-08-07 13:00:00,147.18,147.056,147.404,147.096,10390
2024-08-07 12:45:00,147.264,147.065,147.301,147.18,7786
2024-08-07 12:30:00,147.386,147.249,147.482,147.264,7701
2024-08-07 12:15:00,147.385,147.318,147.497,147.386,8607
2024-08-07 12:00:00,147.417,147.24,147.467,147.385,10622
2024-08-07 11:45:00,147.488,147.299,147.488,147.417,7534
2024-08-07 11:30:00,147.455,147.404,147.686,147.488,8877
2024-08-07 11:15:00,147.544,147.332,147.576,147.455,8455
2024-08-07 11:00:00,147.272,147.253,147.67,147.544,10498
2024-08-07 10:45:00,146.914,146.871,147.399,147.272,11589
2024-08-07 10:30:00,146.68,146.65,146.964,146.914,9447
2024-08-07 10:15:00,146.999,146.649,147.002,146.68,10959
2024-08-07 10:00:00,147.222,146.93,147.225,146.999,10608
2024-08-07 09:45:00,147.149,147.119,147.337,147.222,11856
2024-08-07 09:30:00,147.141,146.974,147.19,147.149,13469
2024-08-07 09:15:00,146.995,146.927,147.154,147.141,10038
2024-08-07 09:00:00,146.989,146.918,147.119,146.995,11975
2024-08-07 08:45:00,147.006,146.862,147.077,146.989,10573
2024-08-07 08:30:00,147.021,146.897,147.159,147.006,9601
2024-08-07 08:15:00,147.038,146.905,147.16,147.021,10940
2024-08-07 08:00:00,147.2,146.939,147.229,147.038,9667
2024-08-07 07:45:00,147.131,146.984,147.318,147.2,8368
2024-08-07 07:30:00,147.247,147.05,147.271,147.131,7222
2024-08-07 07:15:00,147.46,147.228,147.509,147.247,6312
2024-08-07 07:00:00,147.189,147.174,147.468,147.46,6989
2024-08-07 06:45:00,147.059,147.044,147.316,147.189,7719
2024-08-07 06:30:00,147.328,147.039,147.342,147.059,8939
2024-08-07 06:15:00,147.413,147.138,147.423,147.328,9106
2024-08-07 06:00:00,147.574,147.309,147.607,147.413,10844
2024-08-07 05:45:00,147.342,147.272,147.636,147.574,11542
2024-08-07 05:30:00,147.476,147.317,147.537,147.342,13588
2024-08-07 05:15:00,147.193,147.193,147.53,147.476,9977
2024-08-07 05:00:00,147.198,147.084,147.256,147.193,11331
2024-08-07 04:45:00,146.857,146.856,147.229,147.198,11776
2024-08-07 04:30:00,146.749,146.629,146.899,146.857,12548
2024-08-07 04:15:00,146.94,146.62,146.94,146.749,11486
2024-08-07 04:00:00,146.682,146.621,146.979,146.94,15177
2024-08-07 03:45:00,146.434,146.327,146.745,146.682,16152
2024-08-07 03:30:00,146.214,146.198,146.6,146.434,16608
2024-08-07 03:15:00,146.812,146.079,146.874,146.214,16259
2024-08-07 03:00:00,146.576,146.469,146.94,146.812,14930
2024-08-07 02:45:00,146.601,146.547,146.878,146.576,13294
2024-08-07 02:30:00,146.942,146.428,146.954,146.601,12830
2024-08-07 02:15:00,146.732,146.623,147.081,146.942,14467
2024-08-07 02:00:00,146.967,146.58,147.133,146.732,17182
2024-08-07 01:45:00,147.199,146.833,147.262,146.967,19293
2024-08-07 01:30:00,147.638,147.118,147.813,147.199,13604
2024-08-07 01:15:00,147.459,147.375,147.732,147.638,12973
2024-08-07 01:00:00,147.615,147.421,147.699,147.459,13101
2024-08-07 00:45:00,147.718,147.476,147.812,147.615,6799
2024-08-07 00:30:00,147.778,147.607,147.901,147.718,8163
2024-08-07 00:15:00,147.413,147.23,147.894,147.778,7831
2024-08-07 00:00:00,147.133,147.102,147.453,147.413,6319
2024-08-06 23:45:00,147.288,147.083,147.316,147.133,6693
2024-08-06 23:30:00,147.064,146.883,147.365,147.288,6999
2024-08-06 23:15:00,147.057,146.88,147.221,147.064,6627
2024-08-06 23:00:00,146.833,146.623,147.213,147.057,8424
2024-08-06 22:45:00,146.501,146.445,146.952,146.833,7549
2024-08-06 22:30:00,146.713,146.447,146.718,146.501,7387
2024-08-06 22:15:00,146.713,146.337,146.833,146.713,10988
2024-08-06 22:00:00,146.732,146.33,146.916,146.713,13249
2024-08-06 21:45:00,146.484,146.369,147.489,146.732,25071
2024-08-06 21:30:00,144.763,144.738,146.624,146.484,26346
2024-08-06 21:15:00,144.719,144.719,144.903,144.763,7071
2024-08-06 21:00:00,144.726,144.559,144.771,144.719,8491
2024-08-06 20:45:00,145.118,144.717,145.125,144.726,13382
2024-08-06 20:30:00,145.191,145.077,145.253,145.118,8094
2024-08-06 20:15:00,144.963,144.861,145.221,145.191,12879
2024-08-06 20:00:00,144.737,144.542,145.094,144.963,14841
2024-08-06 19:45:00,144.553,144.486,144.759,144.737,5664
2024-08-06 19:30:00,144.5,144.375,144.619,144.553,5421
2024-08-06 19:15:00,144.596,144.437,144.626,144.5,4962
2024-08-06 19:00:00,144.558,144.503,144.658,144.596,6293
2024-08-06 18:45:00,144.483,144.301,144.569,144.558,5561
2024-08-06 18:30:00,144.572,144.466,144.653,144.483,4022
2024-08-06 18:15:00,144.426,144.403,144.741,144.572,5379
2024-08-06 18:00:00,144.5,144.33,144.649,144.426,1888
2024-08-06 17:45:00,144.508,144.488,144.614,144.5,1160
2024-08-06 17:30:00,144.383,144.375,144.555,144.508,720
2024-08-06 17:15:00,144.287,144.287,144.459,144.383,236
2024-08-06 17:00:00,144.325,144.277,144.345,144.287,88
2024-08-06 16:45:00,144.681,144.147,144.683,144.291,8096
2024-08-06 16:30:00,144.698,144.649,144.782,144.681,3042
2024-08-06 16:15:00,144.754,144.688,144.814,144.698,4065
2024-08-06 16:00:00,144.731,144.472,144.818,144.754,6550
2024-08-06 15:45:00,144.909,144.728,144.926,144.731,7439
2024-08-06 15:30:00,145.06,144.896,145.062,144.909,6802
2024-08-06 15:15:00,145.012,144.921,145.075,145.06,8087
2024-08-06 15:00:00,145.005,144.943,145.07,145.012,10050
2024-08-06 14:45:00,145.133,145.004,145.211,145.005,7126
2024-08-06 14:30:00,145.176,145.082,145.192,145.133,6288
2024-08-06 14:15:00,145.178,145.141,145.251,145.176,8098
2024-08-06 14:00:00,145.336,145.129,145.367,145.178,7023
2024-08-06 13:45:00,145.249,145.231,145.379,145.336,5322
2024-08-06 13:30:00,145.165,145.064,145.252,145.249,7520
2024-08-06 13:15:00,145.156,145.047,145.195,145.165,9044
2024-08-06 13:00:00,145.372,145.143,145.387,145.156,9401
2024-08-06 12:45:00,145.272,145.13,145.421,145.372,9340
2024-08-06 12:30:00,145.257,145.226,145.392,145.272,8181
2024-08-06 12:15:00,145.235,145.189,145.408,145.257,10830
2024-08-06 12:00:00,145.109,145.009,145.256,145.235,11412
2024-08-06 11:45:00,145.017,144.943,145.21,145.109,10857
2024-08-06 11:30:00,144.611,144.598,145.125,145.017,13135
2024-08-06 11:15:00,144.782,144.596,144.86,144.611,12409
2024-08-06 11:00:00,144.501,144.501,144.873,144.782,13661
2024-08-06 10:45:00,144.904,144.334,144.992,144.501,17742
2024-08-06 10:30:00,144.642,144.499,144.945,144.904,18506
2024-08-06 10:15:00,144.656,144.588,144.865,144.642,15844
2024-08-06 10:00:00,144.399,144.27,144.672,144.656,17642
2024-08-06 09:45:00,144.225,144.038,144.517,144.399,17849
2024-08-06 09:30:00,144.246,144.166,144.58,144.225,22437
2024-08-06 09:15:00,144.446,144.079,144.523,144.246,15858
2024-08-06 09:00:00,144.598,144.37,144.715,144.446,17401
2024-08-06 08:45:00,144.623,144.492,144.842,144.598,15713
2024-08-06 08:30:00,144.747,144.477,144.775,144.623,16568
2024-08-06 08:15:00,145.076,144.69,145.142,144.747,17314
2024-08-06 08:00:00,145.15,144.816,145.201,145.076,16884
2024-08-06 07:45:00,145.015,144.954,145.222,145.15,11881
2024-08-06 07:30:00,145.396,144.976,145.456,145.015,15564
2024-08-06 07:15:00,145.057,145.035,145.4,145.396,14356
2024-08-06 07:00:00,144.89,144.89,145.234,145.057,14911
2024-08-06 06:45:00,144.892,144.789,144.981,144.89,11601
2024-08-06 06:30:00,144.869,144.853,145.12,144.892,13447
2024-08-06 06:15:00,144.647,144.543,144.88,144.869,13399
2024-08-06 06:00:00,144.747,144.347,144.902,144.647,18511
2024-08-06 05:45:00,144.83,144.619,144.847,144.747,13332
2024-08-06 05:30:00,144.868,144.527,144.896,144.83,15169
2024-08-06 05:15:00,144.699,144.625,144.885,144.868,13346
2024-08-06 05:00:00,144.916,144.495,144.916,144.699,16708
2024-08-06 04:45:00,144.843,144.769,145.182,144.916,14300
2024-08-06 04:30:00,144.91,144.795,145.199,144.843,15533
2024-08-06 04:15:00,144.694,144.47,144.929,144.91,17415
2024-08-06 04:00:00,145.291,144.685,145.377,144.694,21867
2024-08-06 03:45:00,145.43,145.168,145.517,145.291,17753
2024-08-06 03:30:00,145.842,145.352,145.904,145.43,21482
2024-08-06 03:15:00,145.733,145.535,145.848,145.842,15272
2024-08-06 03:00:00,145.636,145.482,145.934,145.733,19181
2024-08-06 02:45:00,145.662,145.423,145.716,145.636,13250
2024-08-06 02:30:00,145.872,145.479,145.927,145.662,11641
2024-08-06 02:15:00,145.971,145.844,146.292,145.872,14090
2024-08-06 02:00:00,145.866,145.662,146.141,145.971,14388
2024-08-06 01:45:00,146.018,145.634,146.057,145.866,14573
2024-08-06 01:30:00,145.622,145.615,146.143,146.018,13435
2024-08-06 01:15:00,145.275,145.212,145.729,145.622,15036
2024-08-06 01:00:00,145.512,145.101,145.592,145.275,14474
2024-08-06 00:45:00,145.364,145.201,145.603,145.512,6874
2024-08-06 00:30:00,145.222,145.207,145.603,145.364,7827
2024-08-06 00:15:00,145.368,145.101,145.394,145.222,6230
2024-08-06 00:00:00,145.349,145.346,145.642,145.368,5867
2024-08-05 23:45:00,145.644,145.289,145.747,145.349,6069
2024-08-05 23:30:00,145.636,145.538,145.916,145.644,7947
2024-08-05 23:15:00,145.27,145.266,145.64,145.636,6677
2024-08-05 23:00:00,145.304,145.124,145.353,145.27,5307
2024-08-05 22:45:00,145.191,144.984,145.355,145.304,5765
2024-08-05 22:30:00,144.939,144.737,145.24,145.191,6556
2024-08-05 22:15:00,144.404,144.382,144.967,144.939,8169
2024-08-05 22:00:00,144.801,144.301,144.84,144.404,9937
2024-08-05 21:45:00,144.658,144.511,144.827,144.801,8220
2024-08-05 21:30:00,145.23,144.356,145.277,144.658,13394
2024-08-05 21:15:00,145.143,145.073,145.458,145.23,7002
2024-08-05 21:00:00,145.035,145.02,145.488,145.143,10250
2024-08-05 20:45:00,145.314,144.834,145.465,145.035,18803
2024-08-05 20:30:00,145.636,145.207,145.775,145.314,13290
2024-08-05 20:15:00,146.186,145.507,146.199,145.636,14924
2024-08-05 20:00:00,145.802,145.684,146.364,146.186,24678
2024-08-05 19:45:00,145.318,145.232,145.83,145.802,15113
2024-08-05 19:30:00,145.249,145.085,145.483,145.318,6572
2024-08-05 19:15:00,145.178,144.823,145.294,145.249,9578
2024-08-05 19:00:00,144.765,144.761,145.566,145.178,14257
2024-08-05 18:45:00,144.297,144.272,144.87,144.765,7072
2024-08-05 18:30:00,143.878,143.843,144.322,144.297,4333
2024-08-05 18:15:00,143.774,143.725,143.95,143.878,4707
2024-08-05 18:00:00,144.02,143.615,144.115,143.774,3598
2024-08-05 17:45:00,144.108,143.991,144.15,144.029,155
2024-08-05 17:30:00,144.128,144.083,144.142,144.108,162
2024-08-05 17:15:00,144.127,144.097,144.168,144.128,62
2024-08-05 17:00:00,144.138,144.09,144.165,144.127,122
2024-08-05 16:45:00,144.07,144.061,144.277,144.138,4510
2024-08-05 16:30:00,144.03,144.012,144.082,144.07,2621
2024-08-05 16:15:00,143.923,143.86,144.085,144.03,4733
2024-08-05 16:00:00,143.739,143.702,143.949,143.923,5770
2024-08-05 15:45:00,143.763,143.646,143.794,143.739,4844
2024-08-05 15:30:00,143.758,143.694,143.865,143.763,4852
2024-08-05 15:15:00,143.488,143.487,143.811,143.758,7572
2024-08-05 15:00:00,143.452,143.439,143.81,143.488,6814
2024-08-05 14:45:00,143.685,143.378,143.816,143.452,8833
2024-08-05 14:30:00,144.079,143.638,144.081,143.685,8110
2024-08-05 14:15:00,143.912,143.878,144.086,144.079,6306
2024-08-05 14:00:00,144.014,143.904,144.161,143.912,6301
2024-08-05 13:45:00,144.331,143.893,144.347,144.014,5625
2024-08-05 13:30:00,144.339,144.265,144.606,144.331,7961
2024-08-05 13:15:00,144.196,144.143,144.529,144.339,7943
2024-08-05 13:00:00,144.18,144.053,144.367,144.196,10394
2024-08-05 12:45:00,144.272,144.125,144.621,144.18,11320
2024-08-05 12:30:00,144.757,144.236,144.797,144.272,9982
2024-08-05 12:15:00,144.088,143.969,144.892,144.757,12196
2024-08-05 12:00:00,143.964,143.894,144.448,144.088,12554
2024-08-05 11:45:00,143.576,143.52,143.991,143.964,9362
2024-08-05 11:30:00,143.224,143.176,143.677,143.576,10835
2024-08-05 11:15:00,142.973,142.884,143.302,143.224,12311
2024-08-05 11:00:00,142.655,142.332,143.102,142.973,15992
2024-08-05 10:45:00,143.099,142.541,143.17,142.655,16975
2024-08-05 10:30:00,143.068,143.045,143.472,143.099,15805
2024-08-05 10:15:00,143.219,142.953,143.391,143.068,16054
2024-08-05 10:00:00,142.706,142.706,143.849,143.219,26815
2024-08-05 09:45:00,142.564,142.462,142.988,142.706,17426
2024-08-05 09:30:00,142.318,142.093,142.789,142.564,19607
2024-08-05 09:15:00,142.488,142.162,142.639,142.318,11287
2024-08-05 09:00:00,142.239,142.206,142.719,142.488,17595
2024-08-05 08:45:00,141.997,141.888,142.327,142.239,15551
2024-08-05 08:30:00,142.15,141.831,142.233,141.997,16070
2024-08-05 08:15:00,142.232,141.965,142.408,142.15,13837
2024-08-05 08:00:00,142.302,142.073,142.47,142.232,15819
2024-08-05 07:45:00,142.599,142.237,142.899,142.302,12959
2024-08-05 07:30:00,142.804,142.483,142.806,142.599,8595
2024-08-05 07:15:00,142.715,142.474,142.848,142.804,10743
2024-08-05 07:00:00,142.371,142.371,142.963,142.715,12456
2024-08-05 06:45:00,142.357,142.154,142.456,142.371,9778
2024-08-05 06:30:00,142.147,142.066,142.39,142.357,10868
2024-08-05 06:15:00,142.029,141.92,142.197,142.147,9034
2024-08-05 06:00:00,142.286,141.903,142.445,142.029,13797
2024-08-05 05:45:00,142.181,141.893,142.33,142.286,12495
2024-08-05 05:30:00,141.969,141.798,142.263,142.181,18814
2024-08-05 05:15:00,142.284,141.741,142.412,141.969,13029
2024-08-05 05:00:00,142.39,142.081,142.574,142.284,12365
2024-08-05 04:45:00,142.334,142.001,142.477,142.39,10545
2024-08-05 04:30:00,142.657,142.245,142.784,142.334,13459
2024-08-05 04:15:00,142.916,142.491,143.04,142.657,14718
2024-08-05 04:00:00,143.466,142.68,143.559,142.916,19832
2024-08-05 03:45:00,143.174,143.171,143.991,143.466,20197
2024-08-05 03:30:00,142.984,142.833,143.371,143.174,20204
2024-08-05 03:15:00,143.184,142.82,143.398,142.984,21206
2024-08-05 03:00:00,142.749,142.716,143.274,143.184,15413
2024-08-05 02:45:00,142.792,142.512,143.106,142.749,11641
2024-08-05 02:30:00,142.565,142.319,143.064,142.792,17071
2024-08-05 02:15:00,142.232,142.05,142.593,142.565,21613
2024-08-05 02:00:00,142.642,141.684,142.655,142.232,32527
2024-08-05 01:45:00,142.836,142.411,143.049,142.642,25311
2024-08-05 01:30:00,143.024,142.49,143.177,142.836,27470
2024-08-05 01:15:00,143.282,142.811,143.555,143.024,16882
2024-08-05 01:00:00,143.159,142.958,143.484,143.282,18365
2024-08-05 00:45:00,143.178,142.848,143.697,143.159,13257
2024-08-05 00:30:00,142.924,142.695,143.298,143.178,13994
2024-08-05 00:15:00,143.882,142.146,144.033,142.924,23401
2024-08-05 00:00:00,144.363,143.543,144.43,143.882,18101
2024-08-14 23:45:00,147.371,147.338,147.426,147.405,2629
2024-08-14 23:30:00,147.419,147.337,147.44,147.371,2818
2024-08-14 23:15:00,147.382,147.363,147.44,147.419,2868
2024-08-14 23:00:00,147.465,147.361,147.473,147.382,3291
2024-08-14 22:45:00,147.476,147.422,147.505,147.465,3629
2024-08-14 22:30:00,147.579,147.467,147.586,147.476,4695
2024-08-14 22:15:00,147.465,147.424,147.585,147.579,3832
2024-08-14 22:00:00,147.517,147.415,147.555,147.465,5807
2024-08-14 21:45:00,147.503,147.427,147.614,147.517,5977
2024-08-14 21:30:00,147.39,147.364,147.542,147.503,8638
2024-08-14 21:15:00,147.354,147.333,147.427,147.39,5415
2024-08-14 21:00:00,147.229,147.197,147.373,147.354,6169
2024-08-14 20:45:00,147.316,147.149,147.33,147.229,6896
2024-08-14 20:30:00,147.28,147.24,147.321,147.316,4044
2024-08-14 20:15:00,147.206,147.169,147.323,147.28,4922
2024-08-14 20:00:00,147.271,147.179,147.354,147.206,6152
2024-08-14 19:45:00,147.334,147.216,147.334,147.271,3117
2024-08-14 19:30:00,147.368,147.285,147.369,147.334,2078
2024-08-14 19:15:00,147.384,147.311,147.407,147.368,2366
2024-08-14 19:00:00,147.285,147.283,147.398,147.384,2241
2024-08-14 18:45:00,147.247,147.243,147.309,147.285,1171
2024-08-14 18:30:00,147.165,147.165,147.263,147.247,1229
2024-08-14 18:15:00,147.195,147.163,147.203,147.165,1330
2024-08-14 18:00:00,147.246,147.143,147.262,147.195,1014
2024-08-14 17:45:00,147.234,147.202,147.263,147.246,140
2024-08-14 17:30:00,147.219,147.199,147.235,147.234,191
2024-08-14 17:15:00,147.237,147.209,147.237,147.219,97
2024-08-14 17:00:00,147.327,147.2,147.327,147.237,274
2024-08-14 16:45:00,147.351,147.288,147.363,147.327,4677
2024-08-14 16:30:00,147.427,147.351,147.427,147.351,2969
2024-08-14 16:15:00,147.424,147.411,147.439,147.427,1343
2024-08-14 16:00:00,147.341,147.341,147.424,147.424,2811
2024-08-14 15:45:00,147.293,147.291,147.379,147.341,3039
2024-08-14 15:30:00,147.273,147.268,147.302,147.293,2557
2024-08-14 15:15:00,147.221,147.217,147.282,147.273,2847
2024-08-14 15:00:00,147.241,147.202,147.275,147.221,3028
2024-08-14 14:45:00,147.246,147.235,147.266,147.241,3575
2024-08-14 14:30:00,147.255,147.208,147.262,147.246,3418
2024-08-14 14:15:00,147.213,147.185,147.257,147.255,4316
2024-08-14 14:00:00,147.209,147.163,147.233,147.213,5926
2024-08-14 13:45:00,147.23,147.205,147.264,147.209,4197
2024-08-14 13:30:00,147.171,147.138,147.237,147.23,4215
2024-08-14 13:15:00,147.046,147.046,147.192,147.171,6030
2024-08-14 13:00:00,146.943,146.93,147.063,147.046,4808
2024-08-14 12:45:00,146.849,146.842,146.969,146.943,5617
2024-08-14 12:30:00,146.883,146.819,146.921,146.849,6284
2024-08-14 12:15:00,146.949,146.819,146.962,146.883,5881
2024-08-14 12:00:00,146.866,146.835,146.968,146.949,4783
2024-08-14 11:45:00,146.828,146.802,146.887,146.866,4562
2024-08-14 11:30:00,146.729,146.729,146.874,146.828,6630
2024-08-14 11:15:00,146.726,146.634,146.758,146.729,7426
2024-08-14 11:00:00,146.76,146.673,146.811,146.726,9720
2024-08-14 10:45:00,146.69,146.572,146.809,146.76,11502
2024-08-14 10:30:00,146.859,146.634,146.912,146.69,12991
2024-08-14 10:15:00,146.863,146.848,147.009,146.859,10345
2024-08-14 10:00:00,146.959,146.75,147.0,146.863,12574
2024-08-14 09:45:00,146.935,146.91,147.094,146.959,11712
2024-08-14 09:30:00,147.315,146.913,147.403,146.935,15224
2024-08-14 09:15:00,147.318,147.247,147.421,147.315,10310
2024-08-14 09:00:00,147.313,147.16,147.442,147.318,12342
2024-08-14 08:45:00,147.243,147.231,147.389,147.313,12883
2024-08-14 08:30:00,146.923,146.473,147.585,147.243,26421
2024-08-14 08:15:00,147.008,146.855,147.041,146.923,6831
2024-08-14 08:00:00,146.888,146.878,147.019,147.008,5127
2024-08-14 07:45:00,146.888,146.827,146.941,146.888,4412
2024-08-14 07:30:00,146.942,146.868,146.949,146.888,3593
2024-08-14 07:15:00,146.951,146.92,146.97,146.942,3793
2024-08-14 07:00:00,146.866,146.866,146.959,146.951,4345
2024-08-14 06:45:00,146.957,146.838,146.982,146.866,4397
2024-08-14 06:30:00,146.971,146.932,147.0,146.957,4090
2024-08-14 06:15:00,147.041,146.955,147.057,146.971,4689
2024-08-14 06:00:00,147.101,147.039,147.147,147.041,4370
2024-08-14 05:45:00,147.032,147.028,147.119,147.101,4124
2024-08-14 05:30:00,147.13,147.028,147.139,147.032,4973
2024-08-14 05:15:00,147.115,147.059,147.161,147.13,4406
2024-08-14 05:00:00,147.112,147.057,147.148,147.115,4573
2024-08-14 04:45:00,147.242,147.098,147.3,147.112,5453
2024-08-14 04:30:00,147.268,147.167,147.324,147.242,7220
2024-08-14 04:15:00,147.33,147.242,147.347,147.268,5946
2024-08-14 04:00:00,147.408,147.326,147.502,147.33,7339
2024-08-14 03:45:00,147.179,147.155,147.422,147.408,5180
2024-08-14 03:30:00,147.174,147.107,147.255,147.179,5876
2024-08-14 03:15:00,147.203,147.156,147.274,147.174,6514
2024-08-14 03:00:00,147.189,147.173,147.344,147.203,7805
2024-08-14 02:45:00,147.281,147.18,147.311,147.189,6649
2024-08-14 02:30:00,147.147,147.045,147.303,147.281,8138
2024-08-14 02:15:00,146.944,146.901,147.206,147.147,6964
2024-08-14 02:00:00,147.084,146.908,147.107,146.944,8423
2024-08-14 01:45:00,146.967,146.962,147.096,147.084,5081
2024-08-14 01:30:00,146.864,146.864,147.022,146.967,3994
2024-08-14 01:15:00,146.849,146.771,146.88,146.864,4024
2024-08-14 01:00:00,146.865,146.786,146.892,146.849,3275
2024-08-14 00:45:00,146.948,146.851,146.98,146.865,3234
2024-08-14 00:30:00,146.997,146.891,147.024,146.948,4947
2024-08-14 00:15:00,146.859,146.828,147.073,146.997,5381
2024-08-14 00:00:00,146.774,146.752,146.934,146.859,6894
2024-08-13 23:45:00,146.778,146.763,146.902,146.774,7102
2024-08-13 23:30:00,146.542,146.534,146.847,146.778,9122
2024-08-13 23:15:00,146.411,146.377,146.563,146.542,6366
2024-08-13 23:00:00,146.46,146.33,146.519,146.411,6995
2024-08-13 22:45:00,146.294,146.276,146.531,146.46,6872
2024-08-13 22:30:00,146.541,146.071,146.557,146.294,11988
2024-08-13 22:15:00,146.514,146.366,146.566,146.541,9266
2024-08-13 22:00:00,146.866,146.475,146.899,146.514,12020
2024-08-13 21:45:00,146.887,146.749,146.928,146.866,6310
2024-08-13 21:30:00,146.853,146.747,146.922,146.887,6797
2024-08-13 21:15:00,147.062,146.803,147.069,146.853,5879
2024-08-13 21:00:00,147.091,147.061,147.185,147.062,4968
2024-08-13 20:45:00,147.053,146.97,147.104,147.091,6322
2024-08-13 20:30:00,147.073,146.988,147.124,147.053,6282
2024-08-13 20:15:00,147.068,147.008,147.138,147.073,5434
2024-08-13 20:00:00,146.946,146.913,147.145,147.068,8506
2024-08-13 19:45:00,146.918,146.882,147.012,146.946,6074
2024-08-13 19:30:00,146.883,146.855,146.959,146.918,2492
2024-08-13 19:15:00,146.818,146.808,146.905,146.883,2097
2024-08-13 19:00:00,146.828,146.78,146.845,146.818,1875
2024-08-13 18:45:00,146.772,146.749,146.828,146.828,1153
2024-08-13 18:30:00,146.841,146.732,146.869,146.772,1904
