,date,open,low,high,close,volume
0,2024-06-05 23:45:00,71123.28,71019.07,71145.0,71059.46,3419820.913823277
1,2024-06-05 23:30:00,71195.0,71050.83,71211.0,71122.62,2936548.4619151326
2,2024-06-05 23:15:00,71160.93,71154.0,71211.0,71166.72,2646562.050339417
3,2024-06-05 23:00:00,71168.0,71137.58,71212.11,71190.0,2386889.6086915107
4,2024-06-05 22:45:00,71168.28,71126.45,71219.0,71192.8,3082177.9233745453
5,2024-06-05 22:30:00,71217.48,71134.85,71268.0,71166.41,4085082.2677957932
6,2024-06-05 22:15:00,71209.15,71164.45,71251.0,71219.99,5689005.130952483
7,2024-06-05 22:00:00,71136.46,71106.69,71231.93,71214.34,3469032.392672497
8,2024-06-05 21:45:00,71152.85,71086.19,71192.29,71130.79,3587595.605076278
9,2024-06-05 21:30:00,71107.4,71093.2,71199.96,71147.7,6081467.541518754
10,2024-06-05 21:15:00,70959.0,70937.67,71150.58,71108.93,3216798.750538047
11,2024-06-05 21:00:00,71021.87,70900.25,71036.26,70969.71,3463413.713526201
12,2024-06-05 20:45:00,71037.16,70956.01,71066.89,71021.87,3685715.568017942
13,2024-06-05 20:30:00,71161.75,71010.01,71198.76,71037.17,5247560.33613894
14,2024-06-05 20:15:00,71186.53,71102.5,71191.65,71161.57,5953513.184790276
15,2024-06-05 20:00:00,71116.3,71100.01,71200.0,71190.15,5606994.559420868
16,2024-06-05 19:45:00,71084.95,71023.56,71194.4,71121.11,4537687.741779493
17,2024-06-05 19:30:00,70868.65,70815.84,71104.58,71084.94,7606687.322854431
18,2024-06-05 19:15:00,71284.0,70735.0,71297.19,70868.64,16785469.31382591
19,2024-06-05 19:00:00,71150.7,71130.0,71311.68,71288.53,5190911.187685379
20,2024-06-05 18:45:00,71235.0,71127.56,71288.64,71150.86,3776736.7235378833
21,2024-06-05 18:30:00,71142.1,71111.76,71261.67,71259.31,2643862.030398817
22,2024-06-05 18:15:00,71213.6,71098.15,71230.21,71139.54,2859064.30696241
23,2024-06-05 18:00:00,71141.3,71117.92,71285.2,71205.9,5628806.740356513
24,2024-06-05 17:45:00,71134.28,71073.8,71168.07,71133.0,5065894.918848924
25,2024-06-05 17:30:00,71060.52,71039.19,71200.0,71134.99,3266754.2098287516
26,2024-06-05 17:15:00,71157.78,71035.33,71167.64,71058.48,5978348.49415701
27,2024-06-05 17:00:00,71211.56,71073.4,71234.09,71157.78,6826234.577224648
28,2024-06-05 16:45:00,71264.01,71187.31,71284.63,71217.33,5309745.594423894
29,2024-06-05 16:30:00,71286.13,71211.0,71286.54,71243.9,4255542.338238275
30,2024-06-05 16:15:00,71258.42,71208.6,71377.0,71286.13,6542897.125454647
31,2024-06-05 16:00:00,71310.08,71172.0,71387.94,71258.41,9694167.723851712
32,2024-06-05 15:45:00,71184.42,71149.0,71459.29,71300.39,27231728.470365047
33,2024-06-05 15:30:00,70946.91,70905.61,71185.94,71184.41,11835162.040846994
34,2024-06-05 15:15:00,70936.52,70877.59,71023.67,70946.91,20900438.29845455
35,2024-06-05 15:00:00,71107.04,70856.01,71193.14,70936.0,17622094.38005669
36,2024-06-05 14:45:00,71061.72,70889.86,71162.1,71100.82,9692088.027485067
37,2024-06-05 14:30:00,71136.09,71010.64,71237.15,71056.0,15717564.505089572
38,2024-06-05 14:15:00,71327.49,71070.14,71394.14,71136.09,12769162.907915827
39,2024-06-05 14:00:00,71642.83,71296.54,71761.45,71327.49,13879581.862682309
40,2024-06-05 13:45:00,71499.37,71459.79,71746.1,71642.83,13695519.736529758
41,2024-06-05 13:30:00,71440.47,71407.19,71578.89,71503.07,10618656.516395837
42,2024-06-05 13:15:00,71499.0,71362.39,71600.0,71437.8,10482938.072005518
43,2024-06-05 13:00:00,71340.2,71238.0,71569.54,71548.17,10533539.429398067
44,2024-06-05 12:45:00,71554.76,71295.17,71569.55,71314.39,18239871.80817146
45,2024-06-05 12:30:00,71661.83,71489.27,71721.0,71547.77,11798543.636489207
46,2024-06-05 12:15:00,71665.26,71542.0,71737.42,71661.84,14799261.62110257
47,2024-06-05 12:00:00,71594.1,71440.83,71804.13,71670.35,19547126.374249656
48,2024-06-05 11:45:00,71580.86,71366.0,71695.33,71607.61,22772469.45886372
49,2024-06-05 11:30:00,71565.67,71421.0,71778.48,71581.38,36045683.51403249
50,2024-06-05 11:15:00,70908.07,70866.0,71600.0,71564.04,54378393.18247264
51,2024-06-05 11:00:00,70883.61,70770.69,71004.44,70908.08,7057594.435827861
52,2024-06-05 10:45:00,70915.79,70828.2,71085.81,70879.9,17093396.74522942
53,2024-06-05 10:30:00,70741.96,70679.91,71081.06,70915.96,17241954.80767257
54,2024-06-05 10:15:00,70430.6,70356.49,70771.88,70736.82,16080679.43200424
55,2024-06-05 10:00:00,70731.17,70405.09,70768.0,70429.19,27426392.14890219
56,2024-06-05 09:45:00,70812.02,70580.7,70831.94,70728.0,29427442.09382759
57,2024-06-05 09:30:00,71100.0,70687.65,71119.91,70816.48,23395789.723956887
58,2024-06-05 09:15:00,71000.0,70994.02,71189.03,71118.9,10875677.290474724
59,2024-06-05 09:00:00,70996.8,70877.14,71100.0,71010.09,6781894.098769353
60,2024-06-05 08:45:00,71012.09,70902.62,71124.4,70937.76,7996821.1137013845
61,2024-06-05 08:30:00,70750.14,70636.34,71020.0,71013.43,4839167.912707685
62,2024-06-05 08:15:00,70833.83,70626.22,71009.73,70750.14,12299797.156078747
63,2024-06-05 08:00:00,70958.74,70807.45,70975.0,70833.79,3622550.442887777
64,2024-06-05 07:45:00,70959.6,70927.47,71092.7,70958.76,4055174.7290143105
65,2024-06-05 07:30:00,70894.76,70840.47,70985.18,70964.35,1815564.5954220914
66,2024-06-05 07:15:00,70848.8,70804.8,71000.0,70890.91,6028391.634741348
67,2024-06-05 07:00:00,70796.8,70693.16,70853.79,70851.01,3292745.204041447
68,2024-06-05 06:45:00,70770.63,70753.41,70906.12,70787.9,1971459.0296850842
69,2024-06-05 06:30:00,70779.09,70720.79,70856.81,70772.8,2154684.8542146026
70,2024-06-05 06:15:00,70841.8,70713.0,70886.9,70782.68,9204778.294175912
71,2024-06-05 06:00:00,70889.3,70801.13,70920.07,70841.8,2034312.5544048976
72,2024-06-05 05:45:00,70840.71,70790.0,70918.37,70903.85,4783885.314784997
73,2024-06-05 05:30:00,70988.0,70760.0,71018.0,70830.0,6470604.116697694
74,2024-06-05 05:15:00,70907.55,70898.94,71030.14,70988.76,2611355.2288087946
75,2024-06-05 05:00:00,70915.1,70861.35,70994.67,70942.0,2017291.5092665644
76,2024-06-05 04:45:00,71034.85,70875.1,71078.0,70930.61,5152963.599670909
77,2024-06-05 04:30:00,71088.52,70995.02,71146.0,71034.71,3585331.781885613
78,2024-06-05 04:15:00,71054.24,71020.33,71145.0,71090.68,2797558.914875992
79,2024-06-05 04:00:00,71200.8,71028.19,71236.0,71054.32,3426747.8993445444
80,2024-06-05 03:45:00,71336.75,71125.02,71391.0,71191.23,8551349.997707333
81,2024-06-05 03:30:00,71068.24,71016.01,71378.0,71336.75,8714854.680287993
82,2024-06-05 03:15:00,71141.82,71051.4,71209.03,71064.31,4305570.938322807
83,2024-06-05 03:00:00,71080.6,71068.0,71199.0,71139.45,6278442.438953675
84,2024-06-05 02:45:00,71100.72,70988.32,71153.08,71114.72,4585877.859558538
85,2024-06-05 02:30:00,70972.5,70899.67,71109.69,71100.0,5340638.157286201
86,2024-06-05 02:15:00,70879.5,70850.06,71023.35,70970.5,5829641.561152187
87,2024-06-05 02:00:00,71000.0,70856.59,71025.0,70877.73,6794973.781777218
88,2024-06-05 01:45:00,70901.5,70896.06,71060.72,71001.75,3018279.69135583
89,2024-06-05 01:30:00,71049.13,70894.95,71065.0,70901.6,4462588.009537788
90,2024-06-05 01:15:00,70912.01,70890.0,71073.62,71049.14,3940307.732388917
91,2024-06-05 01:00:00,71173.24,70912.01,71213.0,70912.01,7194587.430991872
92,2024-06-05 00:45:00,71204.9,71088.8,71244.0,71168.89,5970412.6013012035
93,2024-06-05 00:30:00,71040.75,71014.02,71247.97,71204.9,7725074.186496134
94,2024-06-05 00:15:00,70961.11,70929.9,71062.41,71040.74,4621447.646721989
95,2024-06-05 00:00:00,70954.4,70827.8,70996.0,70961.11,5346553.124750156
96,2024-06-04 23:45:00,70826.01,70820.02,71005.98,70954.4,3545977.9491244443
97,2024-06-04 23:30:00,70880.98,70774.05,70921.0,70820.36,4305821.22586056
98,2024-06-04 23:15:00,70838.27,70795.28,70894.62,70880.98,5037348.665959382
99,2024-06-04 23:00:00,70845.3,70786.43,70953.0,70824.7,6107934.331918351
100,2024-06-04 22:45:00,70963.49,70632.7,70988.0,70845.3,16366255.469867786
101,2024-06-04 22:30:00,70986.08,70882.19,71161.3,70963.69,8678362.23561747
102,2024-06-04 22:15:00,70781.31,70781.31,71000.0,70986.08,5987089.056870518
103,2024-06-04 22:00:00,70987.54,70670.01,71023.69,70779.4,12927635.911752138
104,2024-06-04 21:45:00,71020.9,70923.38,71154.37,70991.32,5923596.196582167
105,2024-06-04 21:30:00,71015.06,70892.0,71300.0,71017.31,26097005.3056526
