,date,open,low,high,close,volume
9779,2024-10-21 10:00:00,1.0847,1.08446,1.08484,1.08455,2754
9780,2024-10-21 09:45:00,1.0852,1.08435,1.08536,1.0847,3235
9781,2024-10-21 09:30:00,1.08521,1.08511,1.08549,1.0852,2546
9782,2024-10-21 09:15:00,1.08533,1.08505,1.08538,1.08521,1998
9783,2024-10-21 09:00:00,1.0857,1.08531,1.08576,1.08533,2311
9784,2024-10-21 08:45:00,1.08547,1.08547,1.08587,1.0857,2614
9785,2024-10-21 08:30:00,1.08561,1.08543,1.08586,1.08547,2154
9786,2024-10-21 08:15:00,1.0855,1.08508,1.08563,1.08561,2480
9787,2024-10-21 08:00:00,1.08555,1.08511,1.08559,1.0855,2542
9788,2024-10-21 07:45:00,1.08514,1.08509,1.08559,1.08555,1753
9789,2024-10-21 07:30:00,1.08508,1.08487,1.08517,1.08514,1633
9790,2024-10-21 07:15:00,1.08482,1.08476,1.08517,1.08508,2085
9791,2024-10-21 07:00:00,1.0847,1.08464,1.08493,1.08482,1852
9792,2024-10-21 06:45:00,1.08474,1.08455,1.0849,1.0847,1836
9793,2024-10-21 06:30:00,1.08456,1.08452,1.08484,1.08474,1701
9794,2024-10-21 06:15:00,1.08472,1.08449,1.08485,1.08456,1668
9795,2024-10-21 06:00:00,1.08462,1.08443,1.08479,1.08472,1680
9796,2024-10-21 05:45:00,1.08544,1.08461,1.0855,1.08462,2218
9797,2024-10-21 05:30:00,1.0856,1.08543,1.08579,1.08544,2037
9798,2024-10-21 05:15:00,1.0855,1.08546,1.08569,1.0856,1613
9799,2024-10-21 05:00:00,1.08549,1.08538,1.08567,1.0855,1534
9800,2024-10-21 04:45:00,1.08545,1.08521,1.08575,1.08549,1973
9801,2024-10-21 04:30:00,1.08515,1.08505,1.08548,1.08545,2025
9802,2024-10-21 04:15:00,1.0851,1.08502,1.08543,1.08515,1714
9803,2024-10-21 04:00:00,1.08478,1.08477,1.08519,1.0851,2080
9804,2024-10-21 03:45:00,1.08501,1.08459,1.08519,1.08478,2029
9805,2024-10-21 03:30:00,1.08526,1.08486,1.0853,1.08501,1709
9806,2024-10-21 03:15:00,1.08535,1.08521,1.08569,1.08526,2098
9807,2024-10-21 03:00:00,1.0852,1.08485,1.08554,1.08535,2406
9808,2024-10-21 02:45:00,1.08523,1.08492,1.08528,1.0852,1824
9809,2024-10-21 02:30:00,1.08557,1.0851,1.08561,1.08523,1582
9810,2024-10-21 02:15:00,1.08556,1.08539,1.08559,1.08557,1426
9811,2024-10-21 02:00:00,1.08596,1.08545,1.08597,1.08556,2273
9812,2024-10-21 01:45:00,1.08606,1.08583,1.08617,1.08596,1261
9813,2024-10-21 01:30:00,1.08614,1.08595,1.08616,1.08606,1199
9814,2024-10-21 01:15:00,1.08618,1.08608,1.08626,1.08614,1491
9815,2024-10-21 01:00:00,1.08584,1.08583,1.08631,1.08618,1568
9816,2024-10-21 00:45:00,1.08605,1.08579,1.08609,1.08584,1093
9817,2024-10-21 00:30:00,1.08639,1.08604,1.0864,1.08605,898
9818,2024-10-21 00:15:00,1.08644,1.08634,1.08648,1.08639,1054
9819,2024-10-21 00:00:00,1.08659,1.0864,1.08659,1.08644,898
9820,2024-10-20 23:45:00,1.08658,1.08658,1.08668,1.08659,804
9821,2024-10-20 23:30:00,1.08646,1.08645,1.08675,1.08658,821
9822,2024-10-20 23:15:00,1.08655,1.08644,1.0866,1.08646,915
9823,2024-10-20 23:00:00,1.08641,1.0864,1.08665,1.08655,1294
9824,2024-10-20 22:45:00,1.08654,1.08637,1.08661,1.08641,1493
9825,2024-10-20 22:30:00,1.08665,1.0865,1.0867,1.08654,1540
9826,2024-10-20 22:15:00,1.08644,1.08644,1.08668,1.08665,1319
9827,2024-10-20 22:00:00,1.08649,1.08641,1.08661,1.08644,1776
9828,2024-10-20 21:45:00,1.08674,1.08643,1.08679,1.08649,1805
9829,2024-10-20 21:30:00,1.08669,1.08642,1.08679,1.08674,2161
9830,2024-10-20 21:15:00,1.08645,1.08634,1.08671,1.08669,1990
9831,2024-10-20 21:00:00,1.08645,1.08643,1.08666,1.08645,2134
9832,2024-10-20 20:45:00,1.08639,1.08636,1.08654,1.08645,1620
9833,2024-10-20 20:30:00,1.08655,1.08637,1.0867,1.08639,1517
9834,2024-10-20 20:15:00,1.08649,1.08637,1.08657,1.08655,1430
9835,2024-10-20 20:00:00,1.08678,1.08647,1.08686,1.08649,1949
9836,2024-10-20 19:45:00,1.08665,1.08648,1.08682,1.08678,1255
9837,2024-10-20 19:30:00,1.08666,1.08663,1.08685,1.08665,792
9838,2024-10-20 19:15:00,1.08691,1.08664,1.08694,1.08666,569
9839,2024-10-20 19:00:00,1.08688,1.08673,1.08694,1.08691,509
9840,2024-10-20 18:45:00,1.08679,1.08675,1.08689,1.08688,429
9841,2024-10-20 18:30:00,1.08675,1.0867,1.08693,1.08679,524
9842,2024-10-20 18:15:00,1.08688,1.0867,1.08698,1.08675,350
9843,2024-10-20 18:00:00,1.0866,1.08631,1.08713,1.08688,402
9844,2024-10-20 17:45:00,1.08651,1.08651,1.0866,1.0866,19
9845,2024-10-20 17:30:00,1.08631,1.08629,1.0866,1.08651,59
9846,2024-10-20 17:15:00,1.0863,1.0863,1.08648,1.08631,30
9847,2024-10-28 23:45:00,1.08068,1.08067,1.08093,1.08077,1759
9848,2024-10-28 23:30:00,1.08097,1.08057,1.081,1.08068,1732
9849,2024-10-28 23:15:00,1.08124,1.08087,1.08127,1.08097,1339
9850,2024-10-28 23:00:00,1.0812,1.08116,1.08131,1.08124,1657
9851,2024-10-28 22:45:00,1.08141,1.08111,1.08145,1.0812,1478
9852,2024-10-28 22:30:00,1.08175,1.08137,1.08178,1.08141,1531
9853,2024-10-28 22:15:00,1.08154,1.08151,1.08178,1.08175,1568
9854,2024-10-28 22:00:00,1.08154,1.08143,1.08158,1.08154,1609
9855,2024-10-28 21:45:00,1.0815,1.08134,1.08156,1.08154,1927
9856,2024-10-28 21:30:00,1.08118,1.08112,1.08165,1.0815,1805
9857,2024-10-28 21:15:00,1.08138,1.08116,1.08139,1.08118,1843
9858,2024-10-28 21:00:00,1.08154,1.08125,1.08167,1.08138,1525
9859,2024-10-28 20:45:00,1.08153,1.08125,1.08167,1.08154,1977
9860,2024-10-28 20:30:00,1.08175,1.08148,1.08181,1.08153,942
9861,2024-10-28 20:15:00,1.0817,1.08149,1.08178,1.08175,1244
9862,2024-10-28 20:00:00,1.08173,1.08159,1.0819,1.0817,1202
9863,2024-10-28 19:45:00,1.08136,1.08135,1.08174,1.08173,380
9864,2024-10-28 19:30:00,1.08108,1.08104,1.08144,1.08136,446
9865,2024-10-28 19:15:00,1.08124,1.08108,1.08129,1.08108,390
9866,2024-10-28 19:00:00,1.08122,1.08119,1.08134,1.08124,353
9867,2024-10-28 18:45:00,1.08115,1.08107,1.08122,1.08122,272
9868,2024-10-28 18:30:00,1.08114,1.08113,1.08124,1.08115,245
9869,2024-10-28 18:15:00,1.0812,1.0811,1.08122,1.08114,205
9870,2024-10-28 18:00:00,1.08137,1.08116,1.08139,1.0812,358
9871,2024-10-28 17:45:00,1.08128,1.08124,1.0814,1.08137,124
9872,2024-10-28 17:30:00,1.08127,1.08119,1.08138,1.08128,277
9873,2024-10-28 17:15:00,1.08121,1.0812,1.08135,1.08127,141
9874,2024-10-28 17:00:00,1.08117,1.08086,1.08125,1.08121,265
9875,2024-10-28 16:45:00,1.08134,1.0811,1.08138,1.08117,722
9876,2024-10-28 16:30:00,1.08154,1.08133,1.08156,1.08134,559
9877,2024-10-28 16:15:00,1.08139,1.08136,1.08155,1.08154,484
9878,2024-10-28 16:00:00,1.08149,1.08138,1.08171,1.08139,1028
